name,isin,type,dtcreated
Leclanché SA,CH0110303119,0,2016-07-25 06:00:08
Leclanché SA,CH0110303119,0,2016-07-25 06:00:08
HOCHDORF Holding AG,CH0024666528,0,2016-07-25 07:00:10
HOCHDORF Holding AG,CH0024666528,0,2016-07-25 07:00:10
HOCHDORF Holding AG,CH0024666528,0,2016-07-25 07:00:10
mybet Holding SE,DE000A2LQ009,0,2016-07-25 11:03:59
mybet Holding SE,DE000A2LQ009,0,2016-07-25 11:03:59
Schaltbau Holding AG,DE000A2NBTL2,0,2016-07-25 14:18:07
Schaltbau Holding AG,DE000A2NBTL2,0,2016-07-25 14:18:07
Raiffeisen Zentralbank Österreich Aktiengesellschaft,AT0000A1DNL2,0,2016-07-25 18:30:06
Raiffeisen Zentralbank Österreich Aktiengesellschaft,AT0000A1DNL2,0,2016-07-25 18:30:06
Enterprise Holdings Limited,DE000A1G9AQ4,0,2016-07-25 18:44:09
Enterprise Holdings Limited,DE000A1G9AQ4,0,2016-07-25 18:44:09
Commerzbank Aktiengesellschaft,DE000CBK1001,0,2016-07-25 21:37:01
Commerzbank Aktiengesellschaft,DE000CBK1001,0,2016-07-25 21:37:01
Kontron S&T AG,DE0006053952,0,2016-07-25 22:50:18
Kontron S&T AG,DE0006053952,0,2016-07-25 22:50:18
Mikron Holding AG,CH0003390066,0,2016-07-26 07:00:19
Mikron Holding AG,CH0003390066,0,2016-07-26 07:00:19
Mikron Holding AG,CH0003390066,0,2016-07-26 07:00:19
Mikron Holding AG,CH0003390066,0,2016-07-26 07:00:19
AEVIS VICTORIA SA,CH0478634105,0,2016-07-26 07:15:08
AEVIS VICTORIA SA,CH0478634105,0,2016-07-26 07:15:08
AEVIS VICTORIA SA,CH0478634105,0,2016-07-26 07:15:08
Westag & Getalit AG,DE0007775231,0,2016-07-26 12:36:39
Westag & Getalit AG,DE0007775231,0,2016-07-26 12:36:39
Verallia Deutschland AG,DE0006851603,0,2016-07-26 14:03:16
OSRAM Licht AG,DE000LED4000,0,2016-07-26 17:31:34
OSRAM Licht AG,DE000LED4000,0,2016-07-26 17:31:34
CREATON GmbH,DE0005483036,0,2016-07-26 17:32:22
Deutsche Börse AG,DE0005810055,0,2016-07-26 17:42:39
Deutsche Börse AG,DE0005810055,0,2016-07-26 17:42:39
SHW AG,DE000A1JBPV9,0,2016-07-26 19:28:08
SHW AG,DE000A1JBPV9,0,2016-07-26 19:28:08
nebag ag,CH0005059438,0,2016-07-27 06:00:09
Airbus SE,NL0000235190,0,2016-07-27 06:59:46
SolarWorld AG i.I.,DE000A1YCMM2,0,2016-07-27 08:58:53
SolarWorld AG i.I.,DE000A1YCMM2,0,2016-07-27 08:58:53
Laurèl GmbH,DE000A1RE5T8,0,2016-07-27 10:03:00
Enterprise Holdings Limited,DE000A1G9AQ4,0,2016-07-27 10:38:33
Enterprise Holdings Limited,DE000A1G9AQ4,0,2016-07-27 10:38:33
CINEMEDIA AG,DE000A1YDEE4,0,2016-07-27 11:36:17
Greenwich Beteiligungen AG,DE000A2BPL17,0,2016-07-27 14:21:55
Aureum Realwert AG,DE000A0N3FJ3,0,2016-07-27 18:50:06
SÜSS MicroTec SE,DE000A1K0235,0,2016-07-27 18:57:23
SÜSS MicroTec SE,DE000A1K0235,0,2016-07-27 18:57:23
Wirecard AG,DE0007472060,0,2016-07-27 19:57:17
Wirecard AG,DE0007472060,0,2016-07-27 19:57:17
DIALOG SEMICONDUCTOR Plc.,GB0059822006,0,2016-07-27 23:19:01
windeln.de SE,DE000WNDL193,0,2016-07-28 01:00:09
windeln.de SE,DE000WNDL193,0,2016-07-28 01:00:09
GRENKE AG,DE000A161N30,0,2016-07-28 07:30:58
GRENKE AG,DE000A161N30,0,2016-07-28 07:30:58
adidas AG,DE000A1EWWW0,0,2016-07-28 08:26:33
adidas AG,DE000A1EWWW0,0,2016-07-28 08:26:33
Nemetschek SE,DE0006452907,0,2016-07-28 08:44:48
Nemetschek SE,DE0006452907,0,2016-07-28 08:44:48
sino AG,DE0005765507,0,2016-07-28 13:44:21
Bio-Gate AG,DE000BGAG981,0,2016-07-28 17:06:11
ItN Nanovation AG,DE000A0JL461,0,2016-07-28 17:15:17
Scherzer & Co. AG,DE0006942808,0,2016-07-28 19:12:32
Smart Equity AG,DE000A0SMVD5,0,2016-07-28 19:21:41
Travel24.com AG,DE000A0L1NQ8,0,2016-07-28 19:56:51
Qiagen N.V.,NL0012169213,0,2016-07-28 22:00:43
Qiagen N.V.,NL0012169213,0,2016-07-28 22:00:43
ALNO Aktiengesellschaft i.I.,DE0007788408,0,2016-07-28 23:17:16
Energiedienst Holding AG,CH0039651184,0,2016-07-29 06:19:34
Accu Holding AG,CH0001366332,0,2016-07-29 07:00:09
Fyber N.V.,NL0012377394,0,2016-07-29 07:29:05
SolarWorld AG i.I.,DE000A1YCMM2,0,2016-07-29 08:47:48
SolarWorld AG i.I.,DE000A1YCMM2,0,2016-07-29 08:47:48
CANCOM SE,DE0005419105,0,2016-07-29 09:53:43
CANCOM SE,DE0005419105,0,2016-07-29 09:53:43
Leoni AG,DE0005408884,0,2016-07-29 10:50:39
Leoni AG,DE0005408884,0,2016-07-29 10:50:39
Gigaset AG,DE0005156004,0,2016-07-29 11:09:37
Gigaset AG,DE0005156004,0,2016-07-29 11:09:37
Softship AG,DE0005758304,0,2016-07-29 11:13:32
Softship AG,DE0005758304,0,2016-07-29 11:13:32
Triplan AG,DE0007499303,0,2016-07-29 14:14:41
DEPFA ACS BANK DAC,noisin367155,0,2016-07-29 15:11:11
Bastei Lübbe AG,DE000A1X3YY0,0,2016-07-29 16:33:58
Bastei Lübbe AG,DE000A1X3YY0,0,2016-07-29 16:33:58
METRIC mobility solutions AG,DE000A1X3X66,0,2016-07-29 16:55:09
METRIC mobility solutions AG,DE000A1X3X66,0,2016-07-29 16:55:09
DocCheck AG,DE000A1A6WE6,0,2016-07-29 17:32:56
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2016-07-29 21:15:01
Fraport AG Frankfurt Airport Services Worldwide,DE0005773303,0,2016-07-31 13:28:24
Fraport AG Frankfurt Airport Services Worldwide,DE0005773303,0,2016-07-31 13:28:24
RWE Aktiengesellschaft,DE0007037129,0,2016-08-01 10:26:59
RWE Aktiengesellschaft,DE0007037129,0,2016-08-01 10:26:59
Medios AG,DE000A1MMCC8,0,2016-08-01 12:09:16
PRO DV AG,DE0006967805,0,2016-08-01 12:25:31
Oldenburgische Landesbank AG,DE0008086000,0,2016-08-01 13:36:12
Bio-Gate AG,DE000BGAG981,0,2016-08-01 15:14:47
Fresenius SE & Co. KGaA,DE0005785604,0,2016-08-01 22:49:38
Fresenius SE & Co. KGaA,DE0005785604,0,2016-08-01 22:49:38
MBB SE,DE000A0ETBQ4,0,2016-08-02 06:49:29
MBB SE,DE000A0ETBQ4,0,2016-08-02 06:49:29
ItN Nanovation AG,DE000A0JL461,0,2016-08-02 10:58:37
ItN Nanovation AG,DE000A0JL461,0,2016-08-02 10:58:37
Lena Beteiligungs AG,DE000A1DAK71,0,2016-08-02 12:57:01
United Power Technology AG,DE000A1EMAK2,0,2016-08-02 16:45:23
United Power Technology AG,DE000A1EMAK2,0,2016-08-02 16:45:23
Mars One Ventures AG,CH0132106482,0,2016-08-02 16:52:12
Mars One Ventures AG,CH0132106482,0,2016-08-02 16:52:12
Gruschwitz Textilwerke Aktiengesellschaft,DE0005910004,0,2016-08-02 17:26:41
German Pellets GmbH i.I.,DE000A13R5N7,0,2016-08-02 17:50:08
Nabaltec AG,DE000A0KPPR7,0,2016-08-02 17:58:48
Nabaltec AG,DE000A0KPPR7,0,2016-08-02 17:58:48
MeVis Medical Solutions AG,DE000A0LBFE4,0,2016-08-02 18:30:20
MeVis Medical Solutions AG,DE000A0LBFE4,0,2016-08-02 18:30:20
Adler Modemärkte AG,DE000A1H8MU2,0,2016-08-02 18:47:29
Adler Modemärkte AG,DE000A1H8MU2,0,2016-08-02 18:47:29
ALLGEIER SE,DE000A2GS633,0,2016-08-03 17:44:27
Travel24.com AG,DE000A0L1NQ8,0,2016-08-03 17:54:51
Biotest AG,DE0005227235,0,2016-08-03 18:15:32
Biotest AG,DE0005227235,0,2016-08-03 18:15:32
Wacker Neuson SE,DE000WACK012,0,2016-08-03 20:37:38
Wacker Neuson SE,DE000WACK012,0,2016-08-03 20:37:38
euromicron AG,DE000A1K0300,0,2016-08-03 22:35:59
euromicron AG,DE000A1K0300,0,2016-08-03 22:35:59
Mobimo Holding AG,CH0011108872,0,2016-08-04 07:00:13
Mobimo Holding AG,CH0011108872,0,2016-08-04 07:00:13
Mobimo Holding AG,CH0011108872,0,2016-08-04 07:00:13
ZF North America Capital Inc.,DE000A14J7F8,0,2016-08-04 07:17:09
ALLGEIER SE,DE000A2GS633,0,2016-08-04 17:02:37
LION E-Mobility AG,CH0132594711,0,2016-08-04 22:25:20
GfK SE,DE0005875306,0,2016-08-05 00:09:07
GfK SE,DE0005875306,0,2016-08-05 00:09:07
DVB Bank SE,XS1433231377,0,2016-08-05 15:30:11
DVB Bank SE,XS1433231377,0,2016-08-05 15:30:11
Accentro Real Estate AG,DE000A0KFKB3,0,2016-08-05 15:48:42
SKW Stahl-Metallurgie Holding AG,DE000SKWM021,0,2016-08-05 19:59:58
SKW Stahl-Metallurgie Holding AG,DE000SKWM021,0,2016-08-05 19:59:58
Steinhoff International Holdings N.V.,NL0011375019,0,2016-08-07 19:42:42
Airbus SE,NL0000235190,0,2016-08-07 20:00:07
ACRON HELVETIA VII Immobilien AG,CH0049813634,0,2016-08-08 07:30:17
ACRON HELVETIA VII Immobilien AG,CH0049813634,0,2016-08-08 07:30:17
Aureum Realwert AG,DE000A0N3FJ3,0,2016-08-08 09:15:06
Leclanché SA,CH0110303119,0,2016-08-08 13:26:50
Leclanché SA,CH0110303119,0,2016-08-08 13:26:50
Leclanché SA,CH0110303119,0,2016-08-08 13:26:50
Erste Finance (Jersey) Limited IV,XS0188305741,0,2016-08-08 13:35:06
Erste Finance (Jersey) (6) Limited,XS0215338152,0,2016-08-08 13:35:12
Erste Capital Finance (Jersey) PCC,XS0268694808,0,2016-08-08 13:35:16
Gateway Real Estate AG,DE000A0JJTG7,0,2016-08-08 13:50:45
Deutsche Wohnen SE,DE000A0HN5C6,0,2016-08-08 15:30:57
Deutsche Wohnen SE,DE000A0HN5C6,0,2016-08-08 15:30:57
KTG Energie AG,DE000A0HNG53,0,2016-08-09 10:47:32
PCP PublicCapitalPartners AG,DE000A2DA406,0,2016-08-09 17:30:06
Air Berlin PLC,GB00B128C026,0,2016-08-09 17:34:53
Air Berlin PLC,GB00B128C026,0,2016-08-09 17:34:53
Kuros Biosciences AG,CH0011025217,0,2016-08-10 07:00:13
Kuros Biosciences AG,CH0011025217,0,2016-08-10 07:00:13
Deutsche Rohstoff AG,DE000A0XYG76,0,2016-08-10 09:16:52
Deutsche Rohstoff AG,DE000A0XYG76,0,2016-08-10 09:16:52
aap Implantate AG,DE0005066609,0,2016-08-10 09:42:38
aap Implantate AG,DE0005066609,0,2016-08-10 09:42:38
WASGAU Produktions & Handels AG,DE0007016008,0,2016-08-10 15:56:56
R. Stahl AG,DE000A1PHBB5,0,2016-08-10 18:27:47
R. Stahl AG,DE000A1PHBB5,0,2016-08-10 18:27:47
BUWOG AG,AT00BUWOG001,0,2016-08-10 20:48:23
BUWOG AG,AT00BUWOG001,0,2016-08-10 20:48:23
Kardex AG,CH0100837282,0,2016-08-11 06:30:09
Kardex AG,CH0100837282,0,2016-08-11 06:30:09
SMA Solar Technology AG,DE000A0DJ6J9,0,2016-08-11 07:08:18
SMA Solar Technology AG,DE000A0DJ6J9,0,2016-08-11 07:08:18
Steinhoff International Holdings N.V.,NL0011375019,0,2016-08-11 08:00:12
Gigaset AG,DE0005156004,0,2016-08-11 08:03:03
Gigaset AG,DE0005156004,0,2016-08-11 08:03:03
DEMIRE Deutsche Mittelstand Real Estate AG,DE000A0XFSF0,0,2016-08-11 10:40:47
DEMIRE Deutsche Mittelstand Real Estate AG,DE000A0XFSF0,0,2016-08-11 10:40:47
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2016-08-11 11:17:46
EDAG Engineering Group AG,CH0303692047,0,2016-08-11 11:42:01
EDAG Engineering Group AG,CH0303692047,0,2016-08-11 11:42:01
DATAGROUP SE,DE000A0JC8S7,0,2016-08-11 12:26:17
DATAGROUP SE,DE000A0JC8S7,0,2016-08-11 12:26:17
sino AG,DE0005765507,0,2016-08-11 12:34:02
GfK SE,DE0005875306,0,2016-08-11 20:14:24
GfK SE,DE0005875306,0,2016-08-11 20:14:24
nebag ag,CH0005059438,0,2016-08-12 05:00:08
Steinhoff International Holdings N.V.,NL0011375019,0,2016-08-12 08:00:19
Delignit AG,DE000A0MZ4B0,0,2016-08-12 09:00:06
Garfunkelux Holdco 3 S.A.,XS1263891910,0,2016-08-12 09:00:08
Garfunkelux Holdco 2 S.A.,XS1308316568,0,2016-08-12 09:00:13
Tantalus Rare Earths AG,noisin232152,0,2016-08-12 09:55:46
Tantalus Rare Earths AG,noisin232152,0,2016-08-12 09:55:46
Greiffenberger AG,DE0005897300,0,2016-08-12 11:27:17
SeniVita Social Estate AG,DE000A13SHL2,0,2016-08-12 11:43:47
Deutsche Grundstücksauktionen AG,DE0005533400,0,2016-08-12 12:54:47
Solutiance AG,DE0006926504,0,2016-08-12 13:35:11
Softship AG,DE0005758304,0,2016-08-12 15:08:41
SFC Energy AG,DE0007568578,0,2016-08-12 17:46:39
SFC Energy AG,DE0007568578,0,2016-08-12 17:46:39
LS telcom AG,DE0005754402,0,2016-08-12 18:10:26
Orascom Development Holding AG,CH0038285679,0,2016-08-15 07:00:14
Orascom Development Holding AG,CH0038285679,0,2016-08-15 07:00:14
Senvion S.A.,LU1377527517,0,2016-08-15 14:22:22
STADA Arzneimittel AG,DE0007251803,0,2016-08-15 14:28:38
STADA Arzneimittel AG,DE0007251803,0,2016-08-15 14:28:38
First Sensor AG,DE0007201907,0,2016-08-15 16:10:48
First Sensor AG,DE0007201907,0,2016-08-15 16:10:48
adesso SE,DE000A0Z23Q5,0,2016-08-15 16:55:32
adesso SE,DE000A0Z23Q5,0,2016-08-15 16:55:32
CINEMEDIA AG,DE000A1YDEE4,0,2016-08-15 18:55:31
LifeWatch AG,CH0012815459,0,2016-08-16 07:00:10
LifeWatch AG,CH0012815459,0,2016-08-16 07:00:10
SÜSS MicroTec SE,DE000A1K0235,0,2016-08-16 13:21:24
SÜSS MicroTec SE,DE000A1K0235,0,2016-08-16 13:21:24
Leoni AG,DE0005408884,0,2016-08-16 14:51:13
Leoni AG,DE0005408884,0,2016-08-16 14:51:13
"Diebold Nixdorf, Incorporated",US2536511031,0,2016-08-16 15:07:10
"Diebold Nixdorf, Incorporated",US2536511031,0,2016-08-16 15:07:10
Gothaer Allgemeine Versicherung AG,DE000A168478,0,2016-08-16 15:10:11
Gothaer Allgemeine Versicherung AG,DE000A168478,0,2016-08-16 15:10:11
Diebold Nixdorf Aktiengesellschaft,DE000A0CAYB2,0,2016-08-16 15:16:20
Diebold Nixdorf Aktiengesellschaft,DE000A0CAYB2,0,2016-08-16 15:16:20
technotrans SE,DE000A0XYGA7,0,2016-08-16 18:12:03
technotrans SE,DE000A0XYGA7,0,2016-08-16 18:12:03
Leclanché SA,CH0110303119,0,2016-08-16 18:15:08
Leclanché SA,CH0110303119,0,2016-08-16 18:15:08
Leclanché SA,CH0110303119,0,2016-08-16 18:15:08
Eifelhöhen-Klinik AG,DE0005653604,0,2016-08-16 20:42:26
HOCHDORF Holding AG,CH0024666528,0,2016-08-17 07:00:19
HOCHDORF Holding AG,CH0024666528,0,2016-08-17 07:00:19
HOCHDORF Holding AG,CH0024666528,0,2016-08-17 07:00:19
HOCHDORF Holding AG,CH0024666528,0,2016-08-17 09:50:09
HOCHDORF Holding AG,CH0024666528,0,2016-08-17 09:50:09
HOCHDORF Holding AG,CH0024666528,0,2016-08-17 09:50:09
PULSION Medical Systems SE,DE0005487904,0,2016-08-17 14:55:41
KTG Agrar SE,DE000A0DN1J4,0,2016-08-17 22:04:32
LifeWatch AG,CH0012815459,0,2016-08-18 07:00:09
LifeWatch AG,CH0012815459,0,2016-08-18 07:00:09
Cham Group AG,CH0001931853,0,2016-08-18 07:00:13
Cham Group AG,CH0001931853,0,2016-08-18 07:00:13
Raiffeisen Bank International AG,AT0000606306,0,2016-08-18 07:33:40
Raiffeisen Bank International AG,AT0000606306,0,2016-08-18 07:33:40
DO & CO Aktiengesellschaft,AT0000818802,0,2016-08-18 09:07:36
DO & CO Aktiengesellschaft,AT0000818802,0,2016-08-18 09:07:36
United Labels AG,DE0005489561,0,2016-08-18 10:01:38
United Labels AG,DE0005489561,0,2016-08-18 10:01:38
RCM Beteiligungs AG,DE000A1RFMY4,0,2016-08-18 16:36:20
splendid medien AG,DE0007279507,0,2016-08-18 19:37:42
DCI Database for Commerce and Industry AG,DE000A11QU11,0,2016-08-19 11:42:30
Tradegate AG Wertpapierhandelsbank,DE0005216907,0,2016-08-19 11:51:41
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2016-08-19 11:57:43
Borussia Dortmund GmbH & Co. KGaA,DE0005493092,0,2016-08-19 11:57:43
Berliner Effektengesellschaft AG,DE0005221303,0,2016-08-19 12:03:06
Bijou Brigitte modische Accessoires AG,DE0005229504,0,2016-08-19 12:07:48
InterCard AG Informationssysteme,DE000A0JC0V8,0,2016-08-19 12:29:56
amalphi AG,DE0008131350,0,2016-08-19 14:20:30
Peach Property Group AG,CH0118530366,0,2016-08-22 07:00:19
Peach Property Group AG,CH0118530366,0,2016-08-22 07:00:19
DATAGROUP SE,DE000A0JC8S7,0,2016-08-22 10:55:03
DATAGROUP SE,DE000A0JC8S7,0,2016-08-22 10:55:03
STEICO SE,DE000A0LR936,0,2016-08-22 17:26:49
STEICO SE,DE000A0LR936,0,2016-08-22 17:26:49
Aves One AG,DE000A168114,0,2016-08-22 23:19:51
ACRON HELVETIA III Immobilien AG,CH0025217453,0,2016-08-23 07:30:09
SANHA GmbH & Co. KG,DE000A1TNA70,0,2016-08-23 07:58:47
Bastei Lübbe AG,DE000A1X3YY0,0,2016-08-23 10:00:08
Bastei Lübbe AG,DE000A1X3YY0,0,2016-08-23 10:00:08
uhr.de AG,DE000A14KN47,0,2016-08-23 10:15:41
Navigator Equity Solutions SE,NL0009538008,0,2016-08-23 12:30:07
init innovation in traffic systems SE,DE0005759807,0,2016-08-23 17:19:39
init innovation in traffic systems SE,DE0005759807,0,2016-08-23 17:19:39
EDAG Engineering Group AG,CH0303692047,0,2016-08-23 18:39:48
EDAG Engineering Group AG,CH0303692047,0,2016-08-23 18:39:48
HELLA GmbH & Co. KGaA,DE000A13SX22,0,2016-08-23 20:11:02
HELLA GmbH & Co. KGaA,DE000A13SX22,0,2016-08-23 20:11:02
Goldbach Group AG,CH0004870942,0,2016-08-24 05:30:09
Goldbach Group AG,CH0004870942,0,2016-08-24 05:30:09
Peach Property Group AG,CH0118530366,0,2016-08-24 07:00:14
Peach Property Group AG,CH0118530366,0,2016-08-24 07:00:14
VERBUND AG,AT0000746409,0,2016-08-24 10:05:46
VERBUND AG,AT0000746409,0,2016-08-24 10:05:46
Fabasoft AG,AT0000785407,0,2016-08-24 12:34:28
Fabasoft AG,AT0000785407,0,2016-08-24 12:34:28
Fabasoft AG,AT0000785407,0,2016-08-24 12:36:11
Fabasoft AG,AT0000785407,0,2016-08-24 12:36:11
SeniVita Sozial gGmbH,DE000A1XFUZ2,0,2016-08-24 17:18:11
K+S Aktiengesellschaft,DE000KSAG888,0,2016-08-24 17:24:07
K+S Aktiengesellschaft,DE000KSAG888,0,2016-08-24 17:24:07
LifeWatch AG,CH0012815459,0,2016-08-24 18:00:09
LifeWatch AG,CH0012815459,0,2016-08-24 18:00:09
Scholz Holding GmbH,AT0000A0U9J2,0,2016-08-24 19:15:53
Scholz Holding GmbH,AT0000A0U9J2,0,2016-08-24 19:15:53
Von Roll Holding AG,CH0003245351,0,2016-08-25 07:00:08
Von Roll Holding AG,CH0003245351,0,2016-08-25 07:00:08
Pax Anlage AG,CH0002178348,0,2016-08-25 07:00:13
Wacker Neuson SE,DE000WACK012,0,2016-08-25 09:30:30
Wacker Neuson SE,DE000WACK012,0,2016-08-25 09:30:30
Bitcoin Group SE,DE000A1TNV91,0,2016-08-25 13:20:32
SMT Scharf AG,DE0005751986,0,2016-08-25 13:47:18
SMT Scharf AG,DE0005751986,0,2016-08-25 13:47:18
Heliad Equity Partners GmbH & Co. KGaA,DE000A0L1NN5,0,2016-08-25 16:36:03
Heliad Equity Partners GmbH & Co. KGaA,DE000A0L1NN5,0,2016-08-25 16:36:03
mic AG,DE000A0KF6S5,0,2016-08-25 17:41:46
elexxion AG,DE000A0KFKH0,0,2016-08-25 18:07:56
nebag ag,CH0005059438,0,2016-08-26 05:00:09
Zug Estates Holding AG,CH0148052126,0,2016-08-26 06:50:08
Zug Estates Holding AG,CH0148052126,0,2016-08-26 06:50:08
Edisun Power Europe AG,CH0024736404,0,2016-08-26 07:00:09
Neschen AG,DE0005021307,0,2016-08-26 09:51:23
CINEMEDIA AG,DE000A1YDEE4,0,2016-08-26 15:52:51
STADA Arzneimittel AG,DE0007251803,0,2016-08-26 23:46:12
STADA Arzneimittel AG,DE0007251803,0,2016-08-26 23:46:12
STADA Arzneimittel AG,DE0007251803,0,2016-08-27 01:13:47
STADA Arzneimittel AG,DE0007251803,0,2016-08-27 01:13:47
Atevia AG,DE000CMBT111,0,2016-08-29 12:25:06
NorCom Information Technology GmbH & Co. KGaA,DE000A12UP37,0,2016-08-29 15:26:52
Neschen AG,DE0005021307,0,2016-08-29 15:43:22
OTI Greentech AG,DE000A2TSL22,0,2016-08-29 16:54:26
OTI Greentech AG,DE000A2TSL22,0,2016-08-29 16:54:26
BDT Media Automation GmbH,DE000A2E4A94,0,2016-08-29 17:30:17
West International AB,SE0002169292,0,2016-08-30 08:01:01
SÜSS MicroTec SE,DE000A1K0235,0,2016-08-30 12:54:19
SÜSS MicroTec SE,DE000A1K0235,0,2016-08-30 12:54:19
Effecten-Spiegel AG,DE0005647606,0,2016-08-30 18:31:06
IPM GmbH & Co. KG,DE000A1X3NK2,0,2016-08-30 20:10:47
KTG Agrar SE,DE000A0DN1J4,0,2016-08-30 20:12:16
ISRA VISION AG,DE0005488100,0,2016-08-31 07:53:27
ISRA VISION AG,DE0005488100,0,2016-08-31 07:53:27
Deutsche Rohstoff AG,DE000A0XYG76,0,2016-08-31 10:08:11
Deutsche Rohstoff AG,DE000A0XYG76,0,2016-08-31 10:08:11
NANOGATE SE,DE000A0JKHC9,0,2016-08-31 11:00:46
NANOGATE SE,DE000A0JKHC9,0,2016-08-31 11:00:46
CREATON GmbH,DE0005483036,0,2016-08-31 12:38:42
NanoRepro AG,DE0006577109,0,2016-08-31 15:53:00
Highlight Event and Entertainment AG,CH0003583256,0,2016-08-31 17:41:59
Highlight Event and Entertainment AG,CH0003583256,0,2016-08-31 17:41:59
Heliocentris Energy Solutions AG i.L.,DE000A1MMHE3,0,2016-08-31 19:45:02
Heliocentris Energy Solutions AG i.L.,DE000A1MMHE3,0,2016-08-31 19:45:02
KTG Energie AG,DE000A0HNG53,0,2016-08-31 20:07:11
Klöckner & Co SE,DE000KC01000,0,2016-09-01 08:12:44
Klöckner & Co SE,DE000KC01000,0,2016-09-01 08:12:44
KTG Agrar SE,DE000A0DN1J4,0,2016-09-01 11:47:31
SeniVita Social Estate AG,DE000A13SHL2,0,2016-09-01 16:46:16
Rocket Internet SE,DE000A12UKK6,0,2016-09-01 23:25:51
Rocket Internet SE,DE000A12UKK6,0,2016-09-01 23:25:51
CeoTronics AG,DE0005407407,0,2016-09-02 13:03:47
Vonovia SE,DE000A1ML7J1,0,2016-09-05 08:26:39
Vonovia SE,DE000A1ML7J1,0,2016-09-05 08:26:39
ADLER Real Estate AG,DE0005008007,0,2016-09-05 08:36:48
ADLER Real Estate AG,DE0005008007,0,2016-09-05 08:36:48
CECONOMY AG,DE0007257503,0,2016-09-05 14:29:43
CECONOMY AG,DE0007257503,0,2016-09-05 14:29:43
Jungfraubahn Holding AG,CH0017875789,0,2016-09-05 16:07:33
Jungfraubahn Holding AG,CH0017875789,0,2016-09-05 16:07:33
mic AG,DE000A0KF6S5,0,2016-09-05 16:17:16
PNE AG,DE000A0JBPG2,0,2016-09-05 16:38:58
PNE AG,DE000A0JBPG2,0,2016-09-05 16:38:58
Aves One AG,DE000A168114,0,2016-09-05 18:44:01
Fresenius SE & Co. KGaA,DE0005785604,0,2016-09-05 21:34:05
Fresenius SE & Co. KGaA,DE0005785604,0,2016-09-05 21:34:05
Schaltbau Holding AG,DE000A2NBTL2,0,2016-09-05 21:45:41
Schaltbau Holding AG,DE000A2NBTL2,0,2016-09-05 21:45:41
Rudolf Wöhrl AG,DE000A1R0YA4,0,2016-09-06 00:26:11
Bayer Aktiengesellschaft,DE000BAY0017,0,2016-09-06 00:38:32
Bayer Aktiengesellschaft,DE000BAY0017,0,2016-09-06 00:38:32
BUWOG AG,AT00BUWOG001,0,2016-09-06 07:58:47
BUWOG AG,AT00BUWOG001,0,2016-09-06 07:58:47
SLM Solutions Group AG,DE000A111338,0,2016-09-06 08:05:56
SLM Solutions Group AG,DE000A111338,0,2016-09-06 08:05:56
SQS Software Quality Systems AG,DE0005493514,0,2016-09-06 08:30:32
Ferratum Oyj,FI4000106299,0,2016-09-06 09:00:00
Ferratum Oyj,FI4000106299,0,2016-09-06 09:00:00
Strenesse AG,DE000A1TM7E4,0,2016-09-06 09:01:21
BUWOG AG,AT00BUWOG001,0,2016-09-06 15:51:34
BUWOG AG,AT00BUWOG001,0,2016-09-06 15:51:34
Ferratum Capital Germany GmbH,SE0011167972,0,2016-09-06 20:28:38
Ferratum Capital Germany GmbH,SE0011167972,0,2016-09-06 20:28:38
Leclanché SA,CH0110303119,0,2016-09-07 06:32:09
Leclanché SA,CH0110303119,0,2016-09-07 06:32:09
Leclanché SA,CH0110303119,0,2016-09-07 06:32:09
EEII AG,CH0007162958,0,2016-09-07 06:34:13
EEII AG,CH0007162958,0,2016-09-07 06:34:13
Schaeffler AG,DE000SHA0159,0,2016-09-07 07:35:33
Schaeffler AG,DE000SHA0159,0,2016-09-07 07:35:33
Medios AG,DE000A1MMCC8,0,2016-09-07 09:08:32
micData AG,DE000A1TNNC8,0,2016-09-07 09:21:11
Commerzbank Aktiengesellschaft,DE000CBK1001,0,2016-09-07 12:29:34
Commerzbank Aktiengesellschaft,DE000CBK1001,0,2016-09-07 12:29:34
AREAL Immobilien und Beteiligungs-AG,DE000A1RFGW0,0,2016-09-07 13:07:00
Steinhoff International Holdings N.V.,NL0011375019,0,2016-09-07 14:50:09
Rocket Internet SE,DE000A12UKK6,0,2016-09-07 18:32:02
Rocket Internet SE,DE000A12UKK6,0,2016-09-07 18:32:02
IKB Deutsche Industriebank AG,DE0008063306,0,2016-09-08 14:43:21
IKB Deutsche Industriebank AG,DE0008063306,0,2016-09-08 14:43:21
Pyrolyx AG,DE000A2E4L42,0,2016-09-08 16:34:32
Schaeffler AG,DE000SHA0159,0,2016-09-08 17:29:04
Schaeffler AG,DE000SHA0159,0,2016-09-08 17:29:04
Aureum Realwert AG,DE000A0N3FJ3,0,2016-09-08 20:00:07
KTG Agrar SE,DE000A0DN1J4,0,2016-09-08 21:45:16
uhr.de AG,DE000A14KN47,0,2016-09-09 12:15:26
Drägerwerk AG & Co. KGaA,DE0005550602,0,2016-09-09 16:07:09
Drägerwerk AG & Co. KGaA,DE0005550602,0,2016-09-09 16:07:09
Strenesse AG,DE000A1TM7E4,0,2016-09-09 17:37:21
